,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
525,1,121.10,75,2014-04-23,1,121.90,119.89,2,121.14,120.05,113.10,72,121.25,1.0,bull confirmed,7121600,4520070.0,1.5755508211156022,-1.49,0,-1.2303881090008257,1
526,0,120.38,75,2014-04-24,1,121.09,119.06,0,120.89,120.05,113.10,71,120.05,1.0,bull confirmed,4177000,4446130.0,0.9394687064930625,-1.29,0,-1.0716065791659743,1
527,0,119.27,75,2014-04-25,1,120.51,119.00,0,120.37,120.05,113.10,71,120.05,1.0,bull confirmed,2978500,4389724.0,0.6785164625384192,1.19,1,0.9977362287247422,1
528,2,117.77,76,2014-04-28,0,119.47,116.62,3,118.85,121.25,113.10,69,117.69,1.0,bull correction,4354600,4392748.0,0.9913156866726704,4.56,1,3.8719538082703573,2
529,0,119.00,76,2014-04-29,0,119.19,117.30,0,117.92,121.25,113.10,69,117.69,1.0,bull correction,3344100,4363476.0,0.7663844146272375,2.28,1,1.915966386554622,1
530,0,119.61,76,2014-04-30,0,120.05,118.48,0,118.71,121.25,113.10,70,118.87,1.0,bull correction,2773000,4326030.0,0.6410034142158052,1.91,1,1.5968564501295879,1
531,0,119.09,76,2014-05-01,0,120.14,118.91,0,119.35,121.25,113.10,71,120.05,1.0,bull correction,2804100,4279180.0,0.6552890974439028,2.63,1,2.208413804685532,2
532,0,120.46,76,2014-05-02,0,120.88,119.23,0,119.31,121.25,113.10,71,120.05,1.0,bull correction,3762900,4265110.0,0.8822515714717791,1.76,1,1.4610659139963473,1
533,4,122.33,77,2014-05-05,1,122.72,119.54,4,119.59,121.25,117.69,73,122.47,1.0,bull confirmed,4026500,4242360.0,0.9491179437860059,1.28,1,1.0463500367857435,1
534,0,121.28,77,2014-05-06,1,122.29,121.16,0,122.14,121.25,117.69,72,121.25,1.0,bull confirmed,4032000,4230286.0,0.953127046256447,3.13,1,2.5808047493403694,2
535,0,121.52,77,2014-05-07,1,122.22,120.44,0,121.91,121.25,117.69,72,121.25,1.0,bull confirmed,2900600,4142122.0,0.7002690891287123,2.46,1,2.0243581303489138,2
536,0,121.72,77,2014-05-08,1,122.37,121.35,0,121.35,121.25,117.69,72,121.25,1.0,bull confirmed,2988700,4105824.0,0.7279172219754183,0.60,1,0.49293460400920147,1
537,0,122.22,77,2014-05-09,1,122.43,121.08,0,121.43,121.25,117.69,72,121.25,1.0,bull confirmed,2543800,4063706.0,0.6259803243640165,-0.27,0,-0.22091310751104565,1
538,1,123.61,77,2014-05-12,1,123.98,122.72,1,122.89,121.25,117.69,74,123.69,1.0,bull confirmed,3288500,4042248.0,0.813532470051318,-1.16,0,-0.9384354016665318,1
539,0,124.41,77,2014-05-13,1,124.76,123.86,0,124.00,121.25,117.69,74,123.69,1.0,bull confirmed,3132200,4007950.0,0.7814967751593708,-3.61,0,-2.901696005144281,0
540,0,123.98,77,2014-05-14,1,124.89,123.70,0,124.73,121.25,117.69,74,123.69,1.0,bull confirmed,2883900,3957172.0,0.7287780263278928,-1.90,0,-1.5325052427810937,1
